recording_id,segment_id,signer_id,split,length_bucket,estimated_duration_seconds,session_id,recording_date,take_number,status,actual_duration_seconds,q_motion_blur_ok,q_framing_full_signing_space,q_fps_ge_25,q_lighting_ok,q_resolution_ge_1080p,video_path,notes
VSL_EVAL_001348,FLEURS_12161,SIGNER_10,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_001349,FLEURS_12162,SIGNER_09,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001350,FLEURS_12162,SIGNER_10,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001351,FLEURS_12163,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001352,FLEURS_12163,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001353,FLEURS_12164,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001354,FLEURS_12164,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001355,FLEURS_12165,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001356,FLEURS_12165,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001357,FLEURS_12166,SIGNER_09,si_test,eval_sentence,50,,,,pending,,,,,,,,
VSL_EVAL_001358,FLEURS_12166,SIGNER_10,si_test,eval_sentence,50,,,,pending,,,,,,,,
VSL_EVAL_001359,FLEURS_12167,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001360,FLEURS_12167,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001361,FLEURS_12168,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001362,FLEURS_12168,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001363,FLEURS_12169,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001364,FLEURS_12169,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001365,FLEURS_12170,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001366,FLEURS_12170,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001367,FLEURS_12171,SIGNER_09,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001368,FLEURS_12171,SIGNER_10,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001369,FLEURS_12172,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001370,FLEURS_12172,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001371,FLEURS_12173,SIGNER_09,si_test,eval_sentence,27,,,,pending,,,,,,,,
VSL_EVAL_001372,FLEURS_12173,SIGNER_10,si_test,eval_sentence,27,,,,pending,,,,,,,,
VSL_EVAL_001373,FLEURS_12174,SIGNER_09,si_test,eval_sentence,9,,,,pending,,,,,,,,
VSL_EVAL_001374,FLEURS_12174,SIGNER_10,si_test,eval_sentence,9,,,,pending,,,,,,,,
VSL_EVAL_001375,FLEURS_12175,SIGNER_09,si_test,eval_sentence,12,,,,pending,,,,,,,,
VSL_EVAL_001376,FLEURS_12175,SIGNER_10,si_test,eval_sentence,12,,,,pending,,,,,,,,
VSL_EVAL_001377,FLEURS_12176,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001378,FLEURS_12176,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001379,FLEURS_12177,SIGNER_09,si_test,eval_sentence,55,,,,pending,,,,,,,,
VSL_EVAL_001380,FLEURS_12177,SIGNER_10,si_test,eval_sentence,55,,,,pending,,,,,,,,
VSL_EVAL_001381,FLEURS_12178,SIGNER_09,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001382,FLEURS_12178,SIGNER_10,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001383,FLEURS_12179,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001384,FLEURS_12179,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001385,FLEURS_12180,SIGNER_09,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001386,FLEURS_12180,SIGNER_10,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001387,FLEURS_12181,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001388,FLEURS_12181,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001389,FLEURS_12182,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001390,FLEURS_12182,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001391,FLEURS_12183,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001392,FLEURS_12183,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001393,FLEURS_12184,SIGNER_09,si_test,eval_sentence,31,,,,pending,,,,,,,,
VSL_EVAL_001394,FLEURS_12184,SIGNER_10,si_test,eval_sentence,31,,,,pending,,,,,,,,
VSL_EVAL_001395,FLEURS_12185,SIGNER_09,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001396,FLEURS_12185,SIGNER_10,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001397,FLEURS_12186,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001398,FLEURS_12186,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001399,FLEURS_12187,SIGNER_09,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001400,FLEURS_12187,SIGNER_10,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001401,FLEURS_12188,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001402,FLEURS_12188,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001403,FLEURS_12189,SIGNER_09,si_test,eval_sentence,13,,,,pending,,,,,,,,
VSL_EVAL_001404,FLEURS_12189,SIGNER_10,si_test,eval_sentence,13,,,,pending,,,,,,,,
VSL_EVAL_001405,FLEURS_12190,SIGNER_09,si_test,eval_sentence,35,,,,pending,,,,,,,,
VSL_EVAL_001406,FLEURS_12190,SIGNER_10,si_test,eval_sentence,35,,,,pending,,,,,,,,
VSL_EVAL_001407,FLEURS_12191,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001408,FLEURS_12191,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001409,FLEURS_12192,SIGNER_09,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001410,FLEURS_12192,SIGNER_10,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001411,FLEURS_12193,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001412,FLEURS_12193,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001413,FLEURS_12194,SIGNER_09,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001414,FLEURS_12194,SIGNER_10,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001415,FLEURS_12195,SIGNER_09,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001416,FLEURS_12195,SIGNER_10,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001417,FLEURS_12196,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001418,FLEURS_12196,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001419,FLEURS_12197,SIGNER_09,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_001420,FLEURS_12197,SIGNER_10,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_001421,FLEURS_12198,SIGNER_09,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001422,FLEURS_12198,SIGNER_10,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001423,FLEURS_12199,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001424,FLEURS_12199,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001425,FLEURS_12200,SIGNER_09,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001426,FLEURS_12200,SIGNER_10,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001427,FLEURS_12201,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001428,FLEURS_12201,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001429,FLEURS_12202,SIGNER_09,si_test,eval_sentence,35,,,,pending,,,,,,,,
VSL_EVAL_001430,FLEURS_12202,SIGNER_10,si_test,eval_sentence,35,,,,pending,,,,,,,,
VSL_EVAL_001431,FLEURS_12203,SIGNER_09,si_test,eval_sentence,27,,,,pending,,,,,,,,
VSL_EVAL_001432,FLEURS_12203,SIGNER_10,si_test,eval_sentence,27,,,,pending,,,,,,,,
VSL_EVAL_001433,FLEURS_12204,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001434,FLEURS_12204,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001435,FLEURS_12205,SIGNER_09,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001436,FLEURS_12205,SIGNER_10,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001437,FLEURS_12206,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001438,FLEURS_12206,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001439,FLEURS_12207,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001440,FLEURS_12207,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001441,FLEURS_12208,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001442,FLEURS_12208,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001443,FLEURS_12209,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001444,FLEURS_12209,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001445,FLEURS_12210,SIGNER_09,si_test,eval_sentence,31,,,,pending,,,,,,,,
VSL_EVAL_001446,FLEURS_12210,SIGNER_10,si_test,eval_sentence,31,,,,pending,,,,,,,,
VSL_EVAL_001447,FLEURS_12211,SIGNER_09,si_test,eval_sentence,33,,,,pending,,,,,,,,
VSL_EVAL_001448,FLEURS_12211,SIGNER_10,si_test,eval_sentence,33,,,,pending,,,,,,,,
VSL_EVAL_001449,FLEURS_12212,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001450,FLEURS_12212,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001451,FLEURS_12213,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001452,FLEURS_12213,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001453,FLEURS_12214,SIGNER_09,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001454,FLEURS_12214,SIGNER_10,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001455,FLEURS_12215,SIGNER_09,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001456,FLEURS_12215,SIGNER_10,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001457,FLEURS_12216,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001458,FLEURS_12216,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001459,FLEURS_12217,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001460,FLEURS_12217,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001461,FLEURS_12218,SIGNER_09,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001462,FLEURS_12218,SIGNER_10,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001463,FLEURS_12219,SIGNER_09,si_test,eval_sentence,41,,,,pending,,,,,,,,
VSL_EVAL_001464,FLEURS_12219,SIGNER_10,si_test,eval_sentence,41,,,,pending,,,,,,,,
VSL_EVAL_001465,FLEURS_12220,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001466,FLEURS_12220,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001467,FLEURS_12221,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001468,FLEURS_12221,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001469,FLEURS_12222,SIGNER_09,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001470,FLEURS_12222,SIGNER_10,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001471,FLEURS_12223,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001472,FLEURS_12223,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001473,FLEURS_12224,SIGNER_09,si_test,eval_sentence,39,,,,pending,,,,,,,,
VSL_EVAL_001474,FLEURS_12224,SIGNER_10,si_test,eval_sentence,39,,,,pending,,,,,,,,
VSL_EVAL_001475,FLEURS_12225,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001476,FLEURS_12225,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001477,FLEURS_12226,SIGNER_09,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001478,FLEURS_12226,SIGNER_10,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001479,FLEURS_12227,SIGNER_09,si_test,eval_sentence,9,,,,pending,,,,,,,,
VSL_EVAL_001480,FLEURS_12227,SIGNER_10,si_test,eval_sentence,9,,,,pending,,,,,,,,
VSL_EVAL_001481,FLEURS_12228,SIGNER_09,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001482,FLEURS_12228,SIGNER_10,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001483,FLEURS_12229,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001484,FLEURS_12229,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001485,FLEURS_12230,SIGNER_09,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_001486,FLEURS_12230,SIGNER_10,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_001487,FLEURS_12231,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001488,FLEURS_12231,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001489,FLEURS_12232,SIGNER_09,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001490,FLEURS_12232,SIGNER_10,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001491,FLEURS_12233,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001492,FLEURS_12233,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001493,FLEURS_12234,SIGNER_09,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001494,FLEURS_12234,SIGNER_10,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001495,FLEURS_12235,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001496,FLEURS_12235,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001497,FLEURS_12236,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001498,FLEURS_12236,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001499,FLEURS_12237,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001500,FLEURS_12237,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001501,FLEURS_12238,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001502,FLEURS_12238,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001503,FLEURS_12239,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001504,FLEURS_12239,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001505,FLEURS_12240,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001506,FLEURS_12240,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001507,FLEURS_12241,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001508,FLEURS_12241,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001509,FLEURS_12242,SIGNER_09,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001510,FLEURS_12242,SIGNER_10,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001511,FLEURS_12243,SIGNER_09,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001512,FLEURS_12243,SIGNER_10,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001513,FLEURS_12244,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001514,FLEURS_12244,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001515,FLEURS_12245,SIGNER_09,si_test,eval_sentence,40,,,,pending,,,,,,,,
VSL_EVAL_001516,FLEURS_12245,SIGNER_10,si_test,eval_sentence,40,,,,pending,,,,,,,,
VSL_EVAL_001517,FLEURS_12246,SIGNER_09,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001518,FLEURS_12246,SIGNER_10,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001519,FLEURS_12247,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001520,FLEURS_12247,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001521,FLEURS_12248,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001522,FLEURS_12248,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001523,FLEURS_12249,SIGNER_09,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001524,FLEURS_12249,SIGNER_10,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001525,FLEURS_12250,SIGNER_09,si_test,eval_sentence,35,,,,pending,,,,,,,,
VSL_EVAL_001526,FLEURS_12250,SIGNER_10,si_test,eval_sentence,35,,,,pending,,,,,,,,
VSL_EVAL_001527,FLEURS_12251,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001528,FLEURS_12251,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001529,FLEURS_12252,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001530,FLEURS_12252,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001531,FLEURS_12253,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001532,FLEURS_12253,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001533,FLEURS_12254,SIGNER_09,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_001534,FLEURS_12254,SIGNER_10,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_001535,FLEURS_12255,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001536,FLEURS_12255,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001537,FLEURS_12256,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001538,FLEURS_12256,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001539,FLEURS_12257,SIGNER_09,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001540,FLEURS_12257,SIGNER_10,si_test,eval_sentence,11,,,,pending,,,,,,,,
